loss,params,iteration,train_time
0.5871392173680565,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 0.0001, 'drop_out': 0.2554319785896708, 'layers': 4, 'learn_rate': 0.1, 'neurons': 1024}",75,99.9013508170001
0.6853322871059089,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 0.0001, 'drop_out': 0.3062883430316767, 'layers': 2, 'learn_rate': 0.001, 'neurons': 1024}",76,22.771139249000043
0.4701840096653439,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.28255185274616335, 'layers': 2, 'learn_rate': 1, 'neurons': 1024}",77,10.554897659000062
0.47371925869179976,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0.0001, 'drop_out': 0.22369067780286375, 'layers': 4, 'learn_rate': 0.1, 'neurons': 1024}",78,94.73812316299995
0.5671233330607999,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 128, 'decay': 0.0001, 'drop_out': 0.11008801410835044, 'layers': 3, 'learn_rate': 10, 'neurons': 1024}",79,24.784730423999918
0.4803900033022841,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.20708222089529682, 'layers': 2, 'learn_rate': 0.01, 'neurons': 1024}",80,9.89414089900015
0.5287161924134363,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.13782928933578015, 'layers': 1, 'learn_rate': 1, 'neurons': 128}",81,5.900007200000118
0.7537800730856613,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 0.0001, 'drop_out': 0.15737492534431582, 'layers': 4, 'learn_rate': 0.1, 'neurons': 1024}",82,67.19760569599998
0.5428134065544019,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.24558095112120526, 'layers': 2, 'learn_rate': 10, 'neurons': 128}",83,6.704056790000095
0.46087165685959575,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 1e-05, 'drop_out': 0.014401776954216378, 'layers': 4, 'learn_rate': 0.001, 'neurons': 64}",84,25.92752692299996
0.5005751813702961,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.376193320681061, 'layers': 3, 'learn_rate': 1, 'neurons': 1024}",85,19.62599278300013
0.4725049178632439,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0, 'drop_out': 0.31298525080896955, 'layers': 2, 'learn_rate': 0.1, 'neurons': 128}",86,35.91628834700009
0.4835649864528241,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 128, 'decay': 0.0001, 'drop_out': 0.1849208797064223, 'layers': 1, 'learn_rate': 0.01, 'neurons': 512}",87,15.967862152999942
0.48936157080177467,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.09518679062080702, 'layers': 2, 'learn_rate': 1, 'neurons': 128}",88,9.302950898999825
0.4703373017435908,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.26307476292244186, 'layers': 4, 'learn_rate': 0.1, 'neurons': 1024}",89,21.24137147600004
0.6429629389646967,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 1e-05, 'drop_out': 0.2365954993612274, 'layers': 2, 'learn_rate': 10, 'neurons': 64}",90,27.1629020769999
0.5328060409944071,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 0, 'drop_out': 0.12267202086476797, 'layers': 4, 'learn_rate': 1, 'neurons': 512}",91,18.02405901799989
0.6219405299601033,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.3911562652361437, 'layers': 1, 'learn_rate': 0.001, 'neurons': 128}",92,7.281698733000212
0.5675101651861858,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0.0001, 'drop_out': 0.4132135985424131, 'layers': 3, 'learn_rate': 0.1, 'neurons': 1024}",93,56.739439733999916
0.5787007227932701,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 128, 'decay': 0.0001, 'drop_out': 0.3598572922203497, 'layers': 2, 'learn_rate': 10, 'neurons': 512}",94,13.00548672900004
0.4519348747495576,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0, 'drop_out': 0.29418189620879925, 'layers': 4, 'learn_rate': 0.01, 'neurons': 128}",95,16.17588763499998
0.5070910782946767,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.21314808290037218, 'layers': 2, 'learn_rate': 1, 'neurons': 64}",96,11.196566348000033
0.5070910782946767,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.07556492714835403, 'layers': 2, 'learn_rate': 0.1, 'neurons': 1024}",97,13.504027558999951
0.5158341358213931,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 0.0001, 'drop_out': 0.052278806629537954, 'layers': 4, 'learn_rate': 10, 'neurons': 512}",98,97.36677595900005
0.44751389280044007,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 0.0001, 'drop_out': 0.1995498358794474, 'layers': 1, 'learn_rate': 1, 'neurons': 128}",99,32.723870068000224
0.4477720783751661,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.1706797632963438, 'layers': 3, 'learn_rate': 0.001, 'neurons': 512}",100,15.385243313000046
0.5287161924134363,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 32, 'decay': 1e-05, 'drop_out': 0.02562754422770854, 'layers': 2, 'learn_rate': 0.1, 'neurons': 1024}",101,53.988193723999984
0.5826026426094694,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 128, 'decay': 0, 'drop_out': 0.04086764629436233, 'layers': 4, 'learn_rate': 10, 'neurons': 128}",102,23.006871735000004
0.5027585450273091,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.26654099503693246, 'layers': 2, 'learn_rate': 1, 'neurons': 64}",103,13.517818958000134
