loss,params,iteration,train_time
0.7862371888726208,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.2608346667492936, 'layers': 3, 'learn_rate': 0.1, 'neurons': 8192}",45,6106.833050448
0.44134078212290506,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 1024, 'decay': 1e-05, 'drop_out': 0.29009790704445626, 'layers': 2, 'learn_rate': 0.001, 'neurons': 512}",46,22.096219838000252
0.4701986754966888,"{'L2_reg': 0.01, 'act': 'tanh', 'batch_size': 512, 'decay': 1e-06, 'drop_out': 0.16384972052230382, 'layers': 1, 'learn_rate': 1, 'neurons': 2048}",47,42.40339266399678
0.4383561643835616,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0, 'drop_out': 0.3375076356592541, 'layers': 2, 'learn_rate': 0.01, 'neurons': 4096}",48,572.0943212540005
0.5048543689320388,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.355242245245203, 'layers': 3, 'learn_rate': 0.1, 'neurons': 2048}",49,167.73895193700082
0.7862371888726208,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.4006440185740871, 'layers': 4, 'learn_rate': 0.01, 'neurons': 8192}",50,9317.839746817
0.46341463414634143,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 512, 'decay': 0, 'drop_out': 0.04150039046136414, 'layers': 1, 'learn_rate': 0.001, 'neurons': 512}",51,31.039462846005335
0.4457831325301205,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 1024, 'decay': 1e-06, 'drop_out': 0.19304653723213397, 'layers': 2, 'learn_rate': 0.01, 'neurons': 1024}",52,46.284818727996026
0.47058823529411764,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.2516036000671429, 'layers': 3, 'learn_rate': 1, 'neurons': 2048}",53,156.26062414999615
0.4736842105263158,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.49823889829402296, 'layers': 1, 'learn_rate': 0.01, 'neurons': 4096}",54,52.502287832
0.6019417475728156,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.09478416434947007, 'layers': 4, 'learn_rate': 0.1, 'neurons': 2048}",55,202.95743434000002
0.435897435897436,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 512, 'decay': 0, 'drop_out': 0.15848674759065257, 'layers': 2, 'learn_rate': 0.01, 'neurons': 512}",56,14.566181959000005
